seqnames	start	end	width	name
chr1	12126037	12126517	481	CpG:_46
chr1	12127425	12127713	289	CpG:_22
chr1	12132254	12132484	231	CpG:_19
chr1	12196239	12197573	1335	CpG:_108
chr1	12254349	12255073	725	CpG:_58
chr1	12275738	12276240	503	CpG:_46
chr1	12305995	12307229	1235	CpG:_120
chr1	12313605	12314260	656	CpG:_67
chr1	12316494	12316855	362	CpG:_27
chr1	12317108	12317354	247	CpG:_25
chr1	12343237	12344225	989	CpG:_104
chr1	12355047	12356028	982	CpG:_122
chr1	12387983	12388295	313	CpG:_27
chr1	12405191	12405702	512	CpG:_52
chr1	12448175	12448667	493	CpG:_46
chr1	12491831	12492772	942	CpG:_71
chr1	12495408	12496149	742	CpG:_73
chr1	12498546	12499154	609	CpG:_40
chr1	12503615	12504365	751	CpG:_83
chr1	12510631	12511237	607	CpG:_49
chr1	12540572	12544011	3440	CpG:_365
chr1	12626097	12626313	217	CpG:_20
chr1	13074750	13075084	335	CpG:_30
chr1	13285253	13285487	235	CpG:_21
chr1	13301508	13302130	623	CpG:_73
chr1	13311183	13311710	528	CpG:_54
chr1	13312938	13313535	598	CpG:_57
chr1	13338819	13339061	243	CpG:_17
chr1	13348091	13348959	869	CpG:_74
chr1	13358352	13359282	931	CpG:_98
chr1	13426715	13426986	272	CpG:_26
chr1	13469279	13469861	583	CpG:_60
chr1	13490190	13490486	297	CpG:_35
chr1	13537402	13539035	1634	CpG:_171
chr1	13554895	13556259	1365	CpG:_184
chr1	13812613	13813694	1082	CpG:_104
chr1	13879073	13879291	219	CpG:_16
chr1	13885048	13886715	1668	CpG:_177
chr1	13903896	13904822	927	CpG:_106
chr1	13920596	13920970	375	CpG:_31
chr1	13925969	13926334	366	CpG:_38
chr1	13977940	13979321	1382	CpG:_123
chr1	14031459	14032064	606	CpG:_72
chr1	14070056	14070867	812	CpG:_59
chr1	14081324	14081763	440	CpG:_48
chr1	14088171	14088445	275	CpG:_27
chr1	14133906	14134215	310	CpG:_29
chr1	14153591	14153999	409	CpG:_43
chr1	14158958	14159332	375	CpG:_35
chr1	14164617	14165676	1060	CpG:_117
chr1	14184183	14185787	1605	CpG:_191
chr1	14208548	14208772	225	CpG:_19
chr1	14267402	14267727	326	CpG:_28
chr1	14303701	14303918	218	CpG:_25
chr1	14332564	14333037	474	CpG:_49
chr1	14404030	14404798	769	CpG:_63
chr1	14447073	14447692	620	CpG:_52
chr1	14498195	14498872	678	CpG:_54
chr1	14614465	14614848	384	CpG:_36
chr1	14670866	14671463	598	CpG:_49
chr1	14682282	14683466	1185	CpG:_126
chr1	14720226	14720794	569	CpG:_46
chr1	14786670	14786967	298	CpG:_36
chr1	14814668	14815081	414	CpG:_50
chr1	14847746	14848259	514	CpG:_46
chr1	14964396	14964690	295	CpG:_33
chr1	14986221	14986449	229	CpG:_34
chr1	15061335	15063171	1837	CpG:_217
chr1	15080238	15080528	291	CpG:_32
chr1	15095599	15096029	431	CpG:_44
chr1	15120029	15120441	413	CpG:_36
chr1	15145389	15146512	1124	CpG:_135
chr1	15169228	15169722	495	CpG:_55
chr1	15266140	15267202	1063	CpG:_117
chr1	15301925	15302443	519	CpG:_55
chr1	15455157	15455638	482	CpG:_33
chr1	15523946	15525079	1134	CpG:_119
chr1	15652116	15653353	1238	CpG:_125
chr1	15657167	15657835	669	CpG:_48
chr1	15671860	15673139	1280	CpG:_142
chr1	15673865	15674065	201	CpG:_23
chr1	15816799	15817132	334	CpG:_28
chr1	15946829	15948194	1366	CpG:_160
chr1	16242242	16242462	221	CpG:_32
chr1	16359835	16360649	815	CpG:_86
chr1	16618273	16619247	975	CpG:_107
chr1	16698293	16699174	882	CpG:_107
chr1	16721705	16721916	212	CpG:_22
chr1	16786779	16787851	1073	CpG:_103
chr1	16927943	16928655	713	CpG:_50
chr1	16949197	16950611	1415	CpG:_151
chr1	16963639	16963839	201	CpG:_17
chr1	16982189	16982389	201	CpG:_19
chr1	16982681	16982881	201	CpG:_18
chr1	16989085	16989672	588	CpG:_49
chr1	16998106	16998330	225	CpG:_19
chr1	17008406	17008773	368	CpG:_35
chr1	17013828	17015005	1178	CpG:_116
chr1	17026753	17027039	287	CpG:_24
chr1	17052691	17053165	475	CpG:_58
chr1	17092219	17092780	562	CpG:_53
chr1	17136904	17137150	247	CpG:_17
chr1	17142209	17142546	338	CpG:_28
chr1	17165513	17166706	1194	CpG:_131
chr1	17205845	17206182	338	CpG:_28
chr1	17262107	17262596	490	CpG:_57
chr1	17345970	17346192	223	CpG:_19
chr1	17623665	17624508	844	CpG:_83
chr1	17679589	17679936	348	CpG:_24
chr1	17750487	17751052	566	CpG:_67
chr1	17757036	17757493	458	CpG:_40
chr1	17757959	17758218	260	CpG:_26
chr1	17796010	17796532	523	CpG:_44
chr1	17804701	17805432	732	CpG:_55
chr1	17835143	17835535	393	CpG:_35
chr1	17859128	17859336	209	CpG:_16
chr1	17866481	17866773	293	CpG:_27
chr1	17883505	17883746	242	CpG:_22
chr1	17890183	17890718	536	CpG:_64
chr1	17961480	17962425	946	CpG:_115
chr1	17992237	17992475	239	CpG:_21
chr1	17993539	17993908	370	CpG:_45
chr1	17998413	17999064	652	CpG:_47
chr1	18014764	18015120	357	CpG:_32
chr1	18016639	18017126	488	CpG:_57
chr1	18021407	18021698	292	CpG:_39
chr1	18022381	18022601	221	CpG:_19
chr1	18027240	18027811	572	CpG:_48
chr1	18028572	18029143	572	CpG:_48
chr1	18037047	18037345	299	CpG:_23
chr1	18040397	18040765	369	CpG:_28
chr1	18041868	18042166	299	CpG:_34
chr1	18043432	18043748	317	CpG:_27
chr1	18044142	18044451	310	CpG:_25
chr1	18071336	18072049	714	CpG:_56
chr1	18114062	18115061	1000	CpG:_116
chr1	18342980	18343215	236	CpG:_18
chr1	18345439	18346111	673	CpG:_102
chr1	18355692	18356374	683	CpG:_77
chr1	18383277	18384083	807	CpG:_81
chr1	18387614	18388325	712	CpG:_84
chr1	18389632	18389975	344	CpG:_27
chr1	18398246	18398644	399	CpG:_38
chr1	18620302	18620634	333	CpG:_29
chr1	18631130	18631371	242	CpG:_24
chr1	18645767	18646054	288	CpG:_26
chr1	18657532	18657747	216	CpG:_22
chr1	18670356	18670595	240	CpG:_18
chr1	18762973	18763424	452	CpG:_58
chr1	18810934	18813642	2709	CpG:_255
chr1	18822876	18823998	1123	CpG:_118
chr1	18852832	18853262	431	CpG:_35
chr1	19048425	19049043	619	CpG:_59
chr1	19061380	19062006	627	CpG:_56
chr1	19084019	19084663	645	CpG:_48
chr1	19101110	19101618	509	CpG:_38
chr1	19159044	19159786	743	CpG:_55
chr1	19182173	19182467	295	CpG:_34
chr1	19213753	19214810	1058	CpG:_113
chr1	19219634	19220320	687	CpG:_60
chr1	19222029	19222298	270	CpG:_26
chr1	19235480	19236308	829	CpG:_84
chr1	19240512	19241106	595	CpG:_76
chr1	19246994	19247786	793	CpG:_76
chr1	19251401	19251723	323	CpG:_28
chr1	19268709	19269034	326	CpG:_38
chr1	19396407	19396806	400	CpG:_45
chr1	19406180	19406510	331	CpG:_30
chr1	19416719	19417555	837	CpG:_88
chr1	19590718	19591838	1121	CpG:_146
chr1	19715887	19716399	513	CpG:_37
chr1	19719641	19720025	385	CpG:_38
chr1	19730793	19731342	550	CpG:_54
chr1	19877860	19878169	310	CpG:_30
chr1	19886551	19887074	524	CpG:_38
chr1	19903316	19904019	704	CpG:_60
chr1	19941892	19942263	372	CpG:_34
chr1	19965801	19966573	773	CpG:_53
chr1	19997229	19997941	713	CpG:_54
chr1	20063820	20065066	1247	CpG:_100
chr1	20110697	20111299	603	CpG:_61
chr1	20166872	20167566	695	CpG:_91
chr1	20365168	20366108	941	CpG:_81
chr1	20477813	20478859	1047	CpG:_85
chr1	20525745	20525949	205	CpG:_15
chr1	20552549	20553088	540	CpG:_41
chr1	20555926	20556365	440	CpG:_40
chr1	20600754	20601013	260	CpG:_30
chr1	20644475	20645881	1407	CpG:_128
chr1	20670580	20671088	509	CpG:_41
chr1	20704888	20705503	616	CpG:_74
chr1	20763339	20763915	577	CpG:_58
chr1	20770961	20771229	269	CpG:_25
chr1	20780335	20780708	374	CpG:_40
chr1	20784633	20785477	845	CpG:_119
chr1	20806388	20806998	611	CpG:_58
chr1	20810257	20812297	2041	CpG:_169
chr1	20825754	20826128	375	CpG:_27
chr1	20850312	20850754	443	CpG:_78
chr1	20926416	20926712	297	CpG:_26
chr1	20934466	20934853	388	CpG:_44
chr1	20938129	20938712	584	CpG:_56
chr1	20986961	20987335	375	CpG:_37
chr1	21032580	21032963	384	CpG:_37
chr1	21505842	21506758	917	CpG:_88
chr1	21511685	21513396	1712	CpG:_111
chr1	21516839	21517338	500	CpG:_47
chr1	21583511	21583925	415	CpG:_44
chr1	21594583	21595173	591	CpG:_67
chr1	21665411	21666488	1078	CpG:_153
chr1	21677875	21679242	1368	CpG:_125
chr1	21682121	21684820	2700	CpG:_268
chr1	21688731	21690154	1424	CpG:_120
chr1	21694439	21694745	307	CpG:_25
chr1	21830503	21831062	560	CpG:_56
chr1	21877636	21878309	674	CpG:_45
chr1	21962142	21964166	2025	CpG:_151
chr1	21978090	21978432	343	CpG:_34
chr1	21979674	21979955	282	CpG:_36
chr1	22028810	22029058	249	CpG:_27
chr1	22238103	22238586	484	CpG:_41
chr1	22240419	22241875	1457	CpG:_183
chr1	22526314	22526605	292	CpG:_23
chr1	22710261	22710764	504	CpG:_56
chr1	23014614	23014969	356	CpG:_29
chr1	23031734	23032420	687	CpG:_86
chr1	24240573	24241209	637	CpG:_59
chr1	24276891	24277553	663	CpG:_74
chr1	24581798	24582692	895	CpG:_79
chr1	24648569	24648983	415	CpG:_34
chr1	24649630	24649830	201	CpG:_17
chr1	25148542	25149214	673	CpG:_55
chr1	25155154	25156922	1769	CpG:_146
chr1	25164060	25164291	232	CpG:_18
chr1	25164773	25165511	739	CpG:_67
chr1	25409631	25410330	700	CpG:_72
chr1	25495583	25496101	519	CpG:_53
chr1	25505571	25506007	437	CpG:_45
chr1	25663539	25664334	796	CpG:_74
chr1	25764635	25765308	674	CpG:_46
chr1	25878479	25879037	559	CpG:_57
chr1	26046783	26047485	703	CpG:_54
chr1	26155807	26156574	768	CpG:_60
chr1	26188031	26188775	745	CpG:_76
chr1	26208114	26208495	382	CpG:_31
chr1	26209384	26209860	477	CpG:_44
chr1	26282998	26284002	1005	CpG:_133
chr1	26488599	26489318	720	CpG:_77
chr1	26527193	26527807	615	CpG:_55
chr1	26686766	26687974	1209	CpG:_91
chr1	26746706	26747396	691	CpG:_87
chr1	26769883	26770248	366	CpG:_37
chr1	26875999	26876366	368	CpG:_42
chr1	26963393	26964058	666	CpG:_69
chr1	27108519	27108994	476	CpG:_32
chr1	27281739	27283059	1321	CpG:_120
chr1	27289317	27289521	205	CpG:_21
chr1	27295467	27295682	216	CpG:_16
chr1	27296565	27297126	562	CpG:_57
chr1	27413370	27413750	381	CpG:_36
chr1	27454881	27455646	766	CpG:_54
chr1	27466130	27466609	480	CpG:_44
chr1	27495330	27495585	256	CpG:_20
chr1	27503861	27504441	581	CpG:_94
chr1	27549793	27551918	2126	CpG:_212
chr1	27602736	27602987	252	CpG:_22
chr1	27652727	27653817	1091	CpG:_84
chr1	27671822	27672461	640	CpG:_55
chr1	27741806	27742038	233	CpG:_19
chr1	27807104	27807368	265	CpG:_20
chr1	27807501	27807948	448	CpG:_38
chr1	27965719	27967380	1662	CpG:_153
chr1	28005602	28005805	204	CpG:_20
chr1	28051021	28051557	537	CpG:_45
chr1	28186079	28187123	1045	CpG:_85
chr1	28268856	28269514	659	CpG:_49
chr1	28435709	28435970	262	CpG:_23
chr1	28438068	28438284	217	CpG:_18
chr1	28512535	28512855	321	CpG:_24
chr1	28553834	28554103	270	CpG:_20
chr1	28600414	28600755	342	CpG:_28
chr1	28648794	28649058	265	CpG:_33
chr1	28660159	28660503	345	CpG:_35
chr1	28661273	28661540	268	CpG:_23
chr1	28691808	28692051	244	CpG:_23
chr1	28746859	28747079	221	CpG:_20
chr1	28871954	28872403	450	CpG:_44
chr1	28907743	28908155	413	CpG:_37
chr1	28923994	28924642	649	CpG:_76
chr1	28945451	28946295	845	CpG:_87
chr1	28950977	28951269	293	CpG:_28
chr1	29008907	29009139	233	CpG:_17
chr1	29027797	29028514	718	CpG:_68
chr1	29047567	29048316	750	CpG:_75
chr1	29278535	29278746	212	CpG:_20
chr1	29278906	29279773	868	CpG:_101
chr1	30696692	30696996	305	CpG:_23
chr1	30806076	30807012	937	CpG:_72
chr1	30867630	30868377	748	CpG:_91
chr1	31085927	31086465	539	CpG:_47
chr1	31754949	31757039	2091	CpG:_179
chr1	32656510	32657316	807	CpG:_68
chr1	32969518	32970045	528	CpG:_47
chr1	32991511	32992663	1153	CpG:_139
chr1	33103990	33104397	408	CpG:_31
chr1	33186595	33189255	2661	CpG:_238
chr1	33224696	33225065	370	CpG:_37
chr1	33225630	33226020	391	CpG:_45
chr1	33588680	33588941	262	CpG:_23
chr1	33705805	33706379	575	CpG:_53
chr1	33746969	33747383	415	CpG:_37
chr1	34320083	34320623	541	CpG:_72
chr1	34427463	34427823	361	CpG:_26
chr1	34470304	34470721	418	CpG:_32
chr1	34659517	34659974	458	CpG:_41
chr1	35900121	35901050	930	CpG:_105
chr1	35905779	35906700	922	CpG:_65
chr1	35909476	35909841	366	CpG:_32
chr1	35912514	35912776	263	CpG:_32
chr1	35931897	35932102	206	CpG:_17
chr1	35937164	35938774	1611	CpG:_176
chr1	36039452	36039665	214	CpG:_28
chr1	36585790	36586204	415	CpG:_53
chr1	37268058	37269025	968	CpG:_108
chr1	37394618	37395763	1146	CpG:_130
chr1	37600324	37601241	918	CpG:_99
chr1	38276063	38284147	8085	CpG:_550
chr1	38285475	38285718	244	CpG:_23
chr1	38289353	38289986	634	CpG:_54
chr1	38317754	38318149	396	CpG:_39
chr1	38532443	38533390	948	CpG:_83
chr1	38704945	38705893	949	CpG:_104
chr1	39485657	39486657	1001	CpG:_105
chr1	39528298	39528630	333	CpG:_26
chr1	39724163	39724446	284	CpG:_24
chr1	39786530	39787499	970	CpG:_89
chr1	39918648	39918898	251	CpG:_27
chr1	40065878	40066515	638	CpG:_72
chr1	40104662	40105288	627	CpG:_87
chr1	40179691	40181473	1783	CpG:_176
chr1	40262615	40264326	1712	CpG:_164
chr1	40395110	40395684	575	CpG:_64
chr1	40435327	40435684	358	CpG:_25
chr1	40455501	40455813	313	CpG:_23
chr1	40568423	40569331	909	CpG:_76
chr1	40666334	40667006	673	CpG:_93
chr1	40889784	40891186	1403	CpG:_143
chr1	41945244	41945469	226	CpG:_18
chr1	42120772	42121642	871	CpG:_65
chr1	42126807	42127653	847	CpG:_80
chr1	42249062	42249989	928	CpG:_106
chr1	42483544	42484053	510	CpG:_68
chr1	42591462	42592771	1310	CpG:_107
chr1	42844380	42845908	1529	CpG:_123
chr1	42999462	42999780	319	CpG:_23
chr1	42999963	43000730	768	CpG:_70
chr1	43238302	43238589	288	CpG:_30
chr1	43239131	43239747	617	CpG:_42
chr1	43279547	43279971	425	CpG:_30
chr1	43411699	43412669	971	CpG:_74
chr1	43413123	43413326	204	CpG:_21
chr1	43715774	43716234	461	CpG:_43
chr1	44836877	44838470	1594	CpG:_140
chr1	45522204	45522871	668	CpG:_61
chr1	45536198	45536746	549	CpG:_45
chr1	45664924	45665806	883	CpG:_74
chr1	46282654	46283098	445	CpG:_35
chr1	46300801	46302011	1211	CpG:_114
chr1	46336795	46337077	283	CpG:_25
chr1	47405599	47405935	337	CpG:_27
chr1	47668595	47668835	241	CpG:_41
chr1	47669525	47669970	446	CpG:_33
chr1	49861836	49862167	332	CpG:_32
chr1	50481537	50481839	303	CpG:_22
chr1	50810263	50810529	267	CpG:_33
chr1	50814977	50815409	433	CpG:_31
chr1	50815891	50816213	323	CpG:_29
chr1	50819974	50821951	1978	CpG:_159
chr1	51281014	51281228	215	CpG:_31
chr1	51282124	51282899	776	CpG:_75
chr1	51309419	51309624	206	CpG:_19
chr1	51319617	51319912	296	CpG:_28
chr1	52554497	52555803	1307	CpG:_128
chr1	52744556	52744848	293	CpG:_29
chr1	52968743	52969307	565	CpG:_41
chr1	53039109	53040275	1167	CpG:_115
chr1	53431617	53431913	297	CpG:_21
chr1	53432126	53433150	1025	CpG:_92
chr1	53522461	53523523	1063	CpG:_93
chr1	53542132	53542406	275	CpG:_21
chr1	53628579	53629503	925	CpG:_96
chr1	53715689	53716209	521	CpG:_53
chr1	53787087	53787609	523	CpG:_46
chr1	54239169	54240117	949	CpG:_105
chr1	54763256	54763676	421	CpG:_42
chr1	57775901	57778654	2754	CpG:_213
chr1	59934757	59934994	238	CpG:_23
chr1	60311134	60312135	1002	CpG:_91
chr1	60389529	60390559	1031	CpG:_98
chr1	60800060	60800500	441	CpG:_40
chr1	60825127	60826316	1190	CpG:_118
chr1	60940689	60940918	230	CpG:_24
chr1	61019569	61020468	900	CpG:_88
chr1	61073978	61074180	203	CpG:_19
chr1	61226001	61226639	639	CpG:_63
chr1	61319910	61320426	517	CpG:_49
chr1	61361184	61362083	900	CpG:_91
chr1	61430942	61431494	553	CpG:_42
chr1	61526128	61527565	1438	CpG:_153
chr1	61578811	61579585	775	CpG:_65
chr1	61594954	61595684	731	CpG:_68
chr1	61788926	61789861	936	CpG:_110
chr1	61917991	61918614	624	CpG:_79
chr1	61921864	61922784	921	CpG:_82
chr1	61953018	61953634	617	CpG:_74
chr1	62038856	62039135	280	CpG:_28
chr1	62537176	62537440	265	CpG:_20
chr1	62538129	62538424	296	CpG:_23
chr1	62780112	62780688	577	CpG:_51
chr1	63159467	63160296	830	CpG:_98
chr1	63266532	63267082	551	CpG:_46
chr1	63312616	63313883	1268	CpG:_107
chr1	63537404	63538248	845	CpG:_64
chr1	63561484	63561747	264	CpG:_24
chr1	63746334	63747636	1303	CpG:_129
chr1	63749689	63750397	709	CpG:_51
chr1	63753440	63753782	343	CpG:_44
chr1	64982098	64982467	370	CpG:_57
chr1	65235226	65235772	547	CpG:_52
chr1	65236591	65237206	616	CpG:_53
chr1	65329625	65329901	277	CpG:_34
chr1	65429698	65430115	418	CpG:_47
chr1	65523453	65524371	919	CpG:_70
chr1	65843523	65843970	448	CpG:_29
chr1	65844296	65844558	263	CpG:_20
chr1	65845068	65845282	215	CpG:_17
chr1	65895141	65895359	219	CpG:_20
chr1	65994271	65994499	229	CpG:_19
chr1	66041549	66042195	647	CpG:_79
chr1	66157075	66158371	1297	CpG:_153
chr1	66335851	66337129	1279	CpG:_168
chr1	66357085	66357750	666	CpG:_80
chr1	66528373	66529065	693	CpG:_99
chr1	67233076	67233756	681	CpG:_51
chr1	67242168	67243868	1701	CpG:_167
chr1	67245566	67246139	574	CpG:_46
chr1	67250507	67250750	244	CpG:_26
chr1	67251354	67253459	2106	CpG:_138
chr1	67255516	67255814	299	CpG:_27
chr1	67256424	67256779	356	CpG:_36
chr1	67355084	67356183	1100	CpG:_132
chr1	67369896	67370643	748	CpG:_100
chr1	67522563	67523193	631	CpG:_81
chr1	67777162	67777478	317	CpG:_29
chr1	67806648	67807221	574	CpG:_69
chr1	67915136	67915596	461	CpG:_41
chr1	68281899	68282920	1022	CpG:_103
chr1	68414200	68414805	606	CpG:_69
chr1	68451643	68452267	625	CpG:_45
chr1	68466169	68466623	455	CpG:_36
chr1	68553939	68554139	201	CpG:_27
chr1	68660584	68661279	696	CpG:_61
chr1	68842518	68849051	6534	CpG:_486
chr1	69104072	69105281	1210	CpG:_111
chr1	69148980	69149264	285	CpG:_32
chr1	69281446	69282452	1007	CpG:_138
chr1	69379977	69380352	376	CpG:_38
chr1	69495899	69497027	1129	CpG:_97
chr1	69669041	69669717	677	CpG:_69
chr1	69728085	69729167	1083	CpG:_111
chr1	69880606	69880860	255	CpG:_22
chr1	69982895	69983685	791	CpG:_83
chr1	70127188	70128147	960	CpG:_122
chr1	70153145	70153348	204	CpG:_22
chr1	70180696	70181806	1111	CpG:_132
chr1	70406469	70406669	201	CpG:_18
chr1	70503469	70503799	331	CpG:_41
chr1	70663932	70664616	685	CpG:_75
chr1	70774168	70774624	457	CpG:_45
chr1	71037041	71037824	784	CpG:_110
chr1	71150700	71152112	1413	CpG:_143
chr1	71318508	71318815	308	CpG:_25
chr1	71365067	71366107	1041	CpG:_121
chr1	71475153	71475779	627	CpG:_48
chr1	72944255	72945115	861	CpG:_83
chr1	74274939	74275686	748	CpG:_74
chr1	74438226	74439005	780	CpG:_56
chr1	74446302	74447138	837	CpG:_78
chr1	75067278	75068062	785	CpG:_77
chr1	75488431	75489879	1449	CpG:_152
chr1	75731110	75731683	574	CpG:_50
chr1	76298914	76299393	480	CpG:_42
chr1	76426771	76427594	824	CpG:_75
chr1	76481042	76482065	1024	CpG:_129
chr1	76569732	76570491	760	CpG:_59
chr1	76618242	76618659	418	CpG:_27
chr1	76670751	76671147	397	CpG:_32
chr1	76675526	76675812	287	CpG:_34
chr1	76753687	76754295	609	CpG:_53
chr1	76873083	76873324	242	CpG:_18
chr1	76959964	76961238	1275	CpG:_123
chr1	77289671	77289915	245	CpG:_18
chr1	77651530	77652364	835	CpG:_67
chr1	78931768	78932619	852	CpG:_71
chr1	79866891	79867560	670	CpG:_49
chr1	83463504	83464708	1205	CpG:_110
chr1	83464792	83464997	206	CpG:_15
chr1	83544355	83546421	2067	CpG:_151
chr1	83912883	83913084	202	CpG:_26
chr1	84446772	84448207	1436	CpG:_151
chr1	84737182	84737925	744	CpG:_69
chr1	84842754	84843428	675	CpG:_60
chr1	84934119	84934392	274	CpG:_29
chr1	84974813	84975483	671	CpG:_93
chr1	85077503	85078080	578	CpG:_64
chr1	85093934	85094454	521	CpG:_44
chr1	85100701	85100969	269	CpG:_19
chr1	85150325	85150699	375	CpG:_34
chr1	85276645	85277426	782	CpG:_72
chr1	85361527	85362051	525	CpG:_67
chr1	85426428	85427661	1234	CpG:_120
chr1	85464907	85465270	364	CpG:_37
chr1	85474490	85474876	387	CpG:_41
chr1	85481306	85481585	280	CpG:_27
chr1	85481998	85482260	263	CpG:_29
chr1	85568129	85568587	459	CpG:_36
chr1	85601637	85602368	732	CpG:_77
chr1	85610290	85610895	606	CpG:_60
chr1	85618777	85618978	202	CpG:_15
chr1	85631899	85632505	607	CpG:_48
chr1	85643569	85643783	215	CpG:_19
chr1	85719545	85720467	923	CpG:_117
chr1	85744207	85744971	765	CpG:_52
chr1	85774865	85775757	893	CpG:_76
chr1	85796598	85796826	229	CpG:_16
chr1	85801798	85802239	442	CpG:_38
chr1	85816459	85816895	437	CpG:_58
chr1	85855909	85856597	689	CpG:_66
chr1	85924397	85924696	300	CpG:_26
chr1	85990894	85991464	571	CpG:_43
chr1	86120427	86121118	692	CpG:_64
chr1	86262931	86263667	737	CpG:_76
chr1	86327172	86327826	655	CpG:_66
chr1	86378214	86378811	598	CpG:_49
chr1	86407233	86410389	3157	CpG:_268
chr1	86423080	86424291	1212	CpG:_121
chr1	86491087	86492147	1061	CpG:_115
chr1	86554235	86556650	2416	CpG:_244
chr1	86567806	86568424	619	CpG:_55
chr1	86669685	86671542	1858	CpG:_154
chr1	86672753	86672983	231	CpG:_20
chr1	86736835	86737414	580	CpG:_64
chr1	86846678	86846900	223	CpG:_19
chr1	86885514	86885946	433	CpG:_41
chr1	86942135	86943201	1067	CpG:_93
chr1	87021608	87022917	1310	CpG:_170
chr1	87026301	87026654	354	CpG:_29
chr1	87355142	87356285	1144	CpG:_77
chr1	87500103	87500913	811	CpG:_73
chr1	87560909	87561122	214	CpG:_22
chr1	87633280	87633493	214	CpG:_20
chr1	87884566	87885264	699	CpG:_51
chr1	87948764	87948972	209	CpG:_16
chr1	88067847	88068482	636	CpG:_66
chr1	88170172	88171272	1101	CpG:_99
chr1	88171930	88172339	410	CpG:_29
chr1	88172588	88172854	267	CpG:_25
chr1	88184884	88185782	899	CpG:_95
chr1	88415029	88416254	1226	CpG:_119
chr1	88422663	88424825	2163	CpG:_212
chr1	88845375	88845907	533	CpG:_42
chr1	88918210	88918687	478	CpG:_44
chr1	88923712	88925605	1894	CpG:_172
chr1	88933164	88933390	227	CpG:_21
chr1	89022976	89023370	395	CpG:_37
chr1	89071346	89071901	556	CpG:_60
chr1	89104092	89104908	817	CpG:_95
chr1	89112123	89113204	1082	CpG:_95
chr1	89129224	89130052	829	CpG:_79
chr1	89241951	89242470	520	CpG:_66
chr1	89350930	89352305	1376	CpG:_136
chr1	89462384	89462769	386	CpG:_40
chr1	89756951	89757320	370	CpG:_36
chr1	90084766	90085401	636	CpG:_63
chr1	90129601	90130903	1303	CpG:_126
chr1	90228475	90228803	329	CpG:_32
chr1	90228998	90229225	228	CpG:_17
chr1	90257126	90258127	1002	CpG:_106
chr1	90317267	90317471	205	CpG:_17
chr1	90470288	90470953	666	CpG:_55
chr1	90483355	90484996	1642	CpG:_167
chr1	90888171	90889563	1393	CpG:_152
chr1	90972319	90972927	609	CpG:_47
chr1	91061771	91062074	304	CpG:_36
chr1	91109031	91109422	392	CpG:_30
chr1	91166799	91167132	334	CpG:_30
chr1	91236778	91237167	390	CpG:_32
chr1	91451413	91451950	538	CpG:_50
chr1	91452099	91452318	220	CpG:_16
chr1	91650840	91651290	451	CpG:_38
chr1	91707000	91708002	1003	CpG:_97
chr1	91882823	91883083	261	CpG:_21
chr1	91970986	91972320	1335	CpG:_123
chr1	91994808	91995377	570	CpG:_38
chr1	92037362	92037595	234	CpG:_19
chr1	92093684	92093884	201	CpG:_15
chr1	92161293	92161778	486	CpG:_60
chr1	92172986	92174879	1894	CpG:_193
chr1	92286740	92287617	878	CpG:_69
chr1	92304767	92305032	266	CpG:_20
chr1	92447657	92447888	232	CpG:_18
chr1	92717165	92718665	1501	CpG:_142
chr1	92773176	92773491	316	CpG:_36
chr1	92934999	92936159	1161	CpG:_93
chr1	92985985	92986325	341	CpG:_25
chr1	92991794	92992115	322	CpG:_27
chr1	92996425	92996766	342	CpG:_23
chr1	93004713	93004937	225	CpG:_17
chr1	93070302	93071532	1231	CpG:_128
chr1	93307658	93308849	1192	CpG:_131
chr1	93344755	93345016	262	CpG:_24
chr1	93347932	93348294	363	CpG:_40
chr1	93464503	93465068	566	CpG:_42
chr1	93502693	93502894	202	CpG:_19
chr1	93540473	93540747	275	CpG:_32
chr1	93797842	93798725	884	CpG:_108
chr1	94044338	94045807	1470	CpG:_129
chr1	94064039	94064403	365	CpG:_27
chr1	94369448	94370578	1131	CpG:_85
chr1	94669936	94670196	261	CpG:_23
chr1	95539082	95541424	2343	CpG:_161
chr1	95543617	95546058	2442	CpG:_174
chr1	95549374	95549781	408	CpG:_47
chr1	95556690	95557241	552	CpG:_43
chr1	95557883	95558131	249	CpG:_24
chr1	95558441	95559048	608	CpG:_43
chr1	95562531	95564383	1853	CpG:_152
chr1	95676258	95676744	487	CpG:_42
chr1	95864735	95865532	798	CpG:_62
chr1	95975161	95976361	1201	CpG:_138
